name,brand,accords,ratingValue,ratingCount,seasons,timeOfDay,gender,priceValue,notesBreakdown
Hypnôse Homme Cologne,Lancôme,"{'citrus': 1.0, 'aromatic': 0.7542709999999999, 'woody': 0.725103, 'fresh spicy': 0.569791, 'lavender': 0.540623, 'powdery': 0.45677100000000004, 'herbal': 0.444012}",4.18,120,"{'winter': 0.333333, 'spring': 0.8181820000000001, 'summer': 1.0, 'fall': 0.727273}","{'day': 0.969697, 'night': 0.727273}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 1, 'male': 6}","{'way overpriced': 5, 'overpriced': 2, 'ok': 1, 'good value': 1, 'great value': 1}","{'topnotes': ['Amalfi Lemon', 'Bergamot', 'Lavender', 'Petitgrain', 'Coriander', 'Orange', 'Virginia Cedar', 'Sandalwood'], 'midnotes': [], 'bottomnotes': []}"
Tobacco Collection Intense Dark Exclusive 2018,Zara,"{'vanilla': 1.0, 'fresh spicy': 0.983549, 'fruity': 0.857893, 'amber': 0.7999970000000001, 'warm spicy': 0.731577, 'sweet': 0.700001, 'aromatic': 0.657895, 'fresh': 0.648683, 'green': 0.578947}",3.91,163,"{'winter': 0.8965519999999999, 'spring': 0.574713, 'summer': 0.114943, 'fall': 1.0}","{'day': 0.758621, 'night': 0.942529}","{'female': 0, 'more female': 0, 'unisex': 3, 'more male': 24, 'male': 15}","{'way overpriced': 0, 'overpriced': 1, 'ok': 5, 'good value': 16, 'great value': 17}","{'topnotes': ['Apple'], 'midnotes': ['Black Pepper'], 'bottomnotes': ['Tonka Bean']}"
Classics 8.0,Zara,"{'aquatic': 1.0, 'fresh': 0.858335, 'ozonic': 0.825001, 'green': 0.572222, 'fruity': 0.525, 'white floral': 0.494446, 'sweet': 0.45833599999999997, 'aromatic': 0.447221}",4.13,94,"{'winter': 0.0425532, 'spring': 0.893617, 'summer': 0.914894, 'fall': 0.255319}","{'day': 1.0, 'night': 0.10638299999999999}","{'female': 0, 'more female': 0, 'unisex': 19, 'more male': 31, 'male': 27}","{'way overpriced': 2, 'overpriced': 0, 'ok': 10, 'good value': 19, 'great value': 22}","{'topnotes': ['Melon', 'Mint'], 'midnotes': ['Violet', 'Lily-of-the-Valley', 'Watery Notes'], 'bottomnotes': ['Musk', 'Cedar', 'Amber']}"
Dew Musk,Montale,"{'woody': 1.0, 'yellow floral': 0.9164180000000001, 'musky': 0.905971, 'sweet': 0.8020140000000001, 'patchouli': 0.7074630000000001, 'white floral': 0.613435, 'powdery': 0.6029829999999999, 'warm spicy': 0.503729, 'earthy': 0.462983, 'citrus': 0.45671700000000004}",2.95,75,"{'winter': 0.352941, 'spring': 0.647059, 'summer': 0.176471, 'fall': 1.0}","{'day': 0.647059, 'night': 0.764706}","{'female': 3, 'more female': 1, 'unisex': 2, 'more male': 0, 'male': 0}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 1, 'great value': 1}","{'topnotes': ['Orange Blossom', 'Musk', 'Ylang-Ylang', 'Pomegranate', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Silver,Zara,"{'fresh spicy': 1.0, 'citrus': 0.8, 'white floral': 0.8, 'fresh': 0.599999, 'warm spicy': 0.599999, 'woody': 0.570001, 'aromatic': 0.524998, 'floral': 0.5, 'green': 0.5}",3.75,32,"{'winter': 0.117647, 'spring': 1.0, 'summer': 0.8823529999999999, 'fall': 0.705882}","{'day': 1.0, 'night': 0.294118}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 12, 'male': 8}","{'way overpriced': 1, 'overpriced': 0, 'ok': 2, 'good value': 9, 'great value': 8}","{'topnotes': ['Neroli'], 'midnotes': ['Pepper'], 'bottomnotes': ['Sandalwood']}"
Silver Winter Zara Man,Zara,"{'citrus': 1.0, 'aromatic': 0.8472729999999999, 'green': 0.7645449999999999, 'woody': 0.694546, 'patchouli': 0.618183, 'fresh spicy': 0.5672740000000001, 'warm spicy': 0.54818, 'lavender': 0.490911, 'balsamic': 0.440002}",4.00,16,"{'winter': 0.875, 'spring': 1.0, 'summer': 0.625, 'fall': 0.875}","{'day': 1.0, 'night': 0.5}","{'female': 0, 'more female': 0, 'unisex': 4, 'more male': 1, 'male': 9}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 3, 'great value': 6}","{'topnotes': ['Lemon', 'Lime', 'Mandarin Orange', 'Mint'], 'midnotes': ['Clary Sage', 'Lavender', 'Gardenia', 'Cardamom'], 'bottomnotes': ['Tonka Bean', 'Amber', 'Sandalwood', 'Patchouli']}"
Midsummer Collection Deep Fougere,Zara,"{'woody': 1.0, 'amber': 0.8894719999999999, 'fruity': 0.859999, 'powdery': 0.7126309999999999, 'musky': 0.66842, 'fresh': 0.649998, 'warm spicy': 0.63158, 'green': 0.580002, 'aromatic': 0.53579, 'animalic': 0.473157}",3.80,102,"{'winter': 0.130435, 'spring': 1.0, 'summer': 0.695652, 'fall': 0.630435}","{'day': 0.891304, 'night': 0.369565}","{'female': 0, 'more female': 0, 'unisex': 3, 'more male': 15, 'male': 10}","{'way overpriced': 1, 'overpriced': 1, 'ok': 4, 'good value': 12, 'great value': 12}","{'topnotes': ['Cardamom', 'Apple'], 'midnotes': ['Cedar'], 'bottomnotes': ['Musk', 'Amber']}"
Exclusive Oud,Zara,"{'oud': 1.0, 'woody': 0.868751, 'fresh spicy': 0.44}",4.38,199,"{'winter': 1.0, 'spring': 0.392857, 'summer': 0.023809499999999997, 'fall': 0.988095}","{'day': 0.488095, 'night': 0.940476}","{'female': 1, 'more female': 0, 'unisex': 2, 'more male': 4, 'male': 9}","{'way overpriced': 0, 'overpriced': 0, 'ok': 4, 'good value': 0, 'great value': 12}","{'topnotes': ['Agarwood (Oud)', 'Oriental Woodsy notes'], 'midnotes': [], 'bottomnotes': []}"
Scent #1,Zara,"{'leather': 1.0, 'violet': 0.874002, 'warm spicy': 0.818001, 'powdery': 0.701801, 'animalic': 0.65, 'aromatic': 0.5589999999999999, 'smoky': 0.51, 'floral': 0.47220100000000004}",4.20,225,"{'winter': 0.6629210000000001, 'spring': 0.7528090000000001, 'summer': 0.24719100000000002, 'fall': 1.0}","{'day': 0.910112, 'night': 0.719101}","{'female': 0, 'more female': 0, 'unisex': 6, 'more male': 7, 'male': 11}","{'way overpriced': 1, 'overpriced': 0, 'ok': 2, 'good value': 7, 'great value': 13}","{'topnotes': ['Leather', 'Violet', 'Cardamom'], 'midnotes': [], 'bottomnotes': []}"
Hypnôse Homme Eau Fraiche,Lancôme,"{'warm spicy': 1.0, 'lavender': 0.9406279999999999, 'citrus': 0.884375, 'aromatic': 0.796874, 'fresh spicy': 0.7109369999999999, 'earthy': 0.662499, 'patchouli': 0.659375, 'green': 0.64375, 'woody': 0.632811, 'fresh': 0.614061}",4.07,123,"{'winter': 0.266667, 'spring': 0.7333329999999999, 'summer': 0.6888890000000001, 'fall': 0.644444}","{'day': 1.0, 'night': 0.7111109999999999}","{'female': 1, 'more female': 0, 'unisex': 4, 'more male': 3, 'male': 4}","{'way overpriced': 0, 'overpriced': 0, 'ok': 3, 'good value': 2, 'great value': 2}","{'topnotes': ['Ginger', 'Bitter Orange', 'Mint'], 'midnotes': ['Lavender'], 'bottomnotes': ['Oakmoss', 'Patchouli']}"
Tonic Impact,Zara,"{'patchouli': 1.0, 'fresh spicy': 0.825, 'woody': 0.755001, 'warm spicy': 0.737498, 'aromatic': 0.6850020000000001, 'citrus': 0.65, 'earthy': 0.580001, 'balsamic': 0.510002, 'rose': 0.475, 'herbal': 0.45750100000000005}",4.43,23,"{'winter': 0.705882, 'spring': 1.0, 'summer': 0.529412, 'fall': 0.941176}","{'day': 0.941176, 'night': 0.705882}","{'female': 0, 'more female': 1, 'unisex': 7, 'more male': 5, 'male': 6}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 5, 'great value': 13}","{'topnotes': ['Bergamot'], 'midnotes': ['Geranium'], 'bottomnotes': ['Patchouli']}"
Winter Collection,Zara,"{'woody': 1.0, 'aromatic': 0.682813, 'fresh spicy': 0.651991, 'citrus': 0.588351, 'amber': 0.568467, 'camphor': 0.44616500000000003}",3.97,78,"{'winter': 1.0, 'spring': 0.633333, 'summer': 0.2, 'fall': 0.966667}","{'day': 0.8666670000000001, 'night': 0.633333}","{'female': 0, 'more female': 0, 'unisex': 4, 'more male': 11, 'male': 9}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 10, 'great value': 11}","{'topnotes': ['Tangerine', 'Bergamot', 'Pepper'], 'midnotes': ['Lavender', 'Eucalyptus'], 'bottomnotes': ['Cedar', 'Orange Blossom', 'Cypress', 'Amber', 'Patchouli']}"
The Perfect Smoking,Zara,"{'woody': 1.0, 'warm spicy': 0.905664, 'fresh spicy': 0.7785160000000001, 'amber': 0.730665, 'smoky': 0.682814, 'balsamic': 0.629494, 'powdery': 0.581643, 'aromatic': 0.499611}",4.45,38,"{'winter': 0.65, 'spring': 0.9, 'summer': 0.15, 'fall': 1.0}","{'day': 0.8, 'night': 0.7}","{'female': 0, 'more female': 0, 'unisex': 4, 'more male': 1, 'male': 6}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 3, 'great value': 6}","{'topnotes': ['Bergamot', 'Black Pepper', 'Nutmeg'], 'midnotes': ['Incense', 'Jasmine', 'Saffron', 'Star Anise'], 'bottomnotes': ['Cedar', 'Sandalwood', 'Vetiver']}"
4MBR0X1D3,Zara,"{'amber': 1.0, 'powdery': 0.780668, 'violet': 0.7783329999999999, 'warm spicy': 0.7666670000000001, 'musky': 0.7199979999999999, 'woody': 0.6634180000000001, 'aromatic': 0.504166, 'floral': 0.4435}",4.00,108,"{'winter': 0.42857100000000004, 'spring': 0.857143, 'summer': 0.857143, 'fall': 0.666667}","{'day': 1.0, 'night': 0.5}","{'female': 2, 'more female': 1, 'unisex': 12, 'more male': 9, 'male': 6}","{'way overpriced': 1, 'overpriced': 1, 'ok': 1, 'good value': 7, 'great value': 16}","{'topnotes': ['Violet'], 'midnotes': ['Cardamom'], 'bottomnotes': ['Ambroxan', 'Sandalowood']}"
7.0 Zara,Zara,"{'aromatic': 1.0, 'green': 0.905425, 'fresh spicy': 0.865957, 'woody': 0.828723, 'ozonic': 0.731543, 'lavender': 0.635107, 'aquatic': 0.617978, 'powdery': 0.592658, 'musky': 0.508512, 'warm spicy': 0.467925}",4.13,178,"{'winter': 0.16666699999999998, 'spring': 1.0, 'summer': 0.755556, 'fall': 0.444444}","{'day': 1.0, 'night': 0.27777799999999997}","{'female': 1, 'more female': 0, 'unisex': 5, 'more male': 11, 'male': 12}","{'way overpriced': 1, 'overpriced': 0, 'ok': 5, 'good value': 10, 'great value': 12}","{'topnotes': ['Violet Leaf', 'Mint'], 'midnotes': ['Lavender', 'Geranium'], 'bottomnotes': ['Musk', 'Cedar', 'Sandalwood']}"
Vibrant Leather Platinum,Zara,"{'woody': 1.0, 'amber': 0.5722229999999999}",4.04,114,"{'winter': 0.8253969999999999, 'spring': 0.587302, 'summer': 0.222222, 'fall': 1.0}","{'day': 0.6984130000000001, 'night': 0.809524}","{'female': 4, 'more female': 2, 'unisex': 18, 'more male': 29, 'male': 31}","{'way overpriced': 0, 'overpriced': 3, 'ok': 6, 'good value': 38, 'great value': 29}","{'topnotes': ['Woody Notes', 'Guaiac Wood', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
Bohemian Sunset In Barcelona,Zara,"{'citrus': 1.0, 'aromatic': 0.8123990000000001, 'marine': 0.748, 'woody': 0.706, 'mineral': 0.664001, 'fresh spicy': 0.6500020000000001, 'salty': 0.479201}",3.81,48,"{'winter': 0.193548, 'spring': 0.903226, 'summer': 1.0, 'fall': 0.451613}","{'day': 0.935484, 'night': 0.35483899999999996}","{'female': 1, 'more female': 0, 'unisex': 15, 'more male': 16, 'male': 9}","{'way overpriced': 1, 'overpriced': 2, 'ok': 8, 'good value': 10, 'great value': 16}","{'topnotes': ['Bergamot'], 'midnotes': ['Mineral notes', 'Sea Notes'], 'bottomnotes': ['Cedar']}"
Steam Aoud (Aoud Hoggar Mota),Montale,"{'oud': 1.0, 'amber': 0.7571429999999999, 'fresh spicy': 0.754287, 'tobacco': 0.585714, 'aromatic': 0.49643, 'sweet': 0.442857}",3.81,135,"{'winter': 0.777778, 'spring': 0.444444, 'summer': 0.444444, 'fall': 0.916667}","{'day': 0.833333, 'night': 1.0}","{'female': 1, 'more female': 1, 'unisex': 12, 'more male': 3, 'male': 2}","{'way overpriced': 2, 'overpriced': 3, 'ok': 4, 'good value': 4, 'great value': 1}","{'topnotes': ['Tobacco Leaf', 'Agarwood (Oud)', 'Caraway', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
Aoud Shiny,Montale,"{'woody': 1.0, 'oud': 0.840125, 'rose': 0.8228409999999999, 'patchouli': 0.814198, 'earthy': 0.708335, 'warm spicy': 0.621051, 'ozonic': 0.529879, 'balsamic': 0.486235, 'aquatic': 0.469385, 'floral': 0.45685299999999995}",3.63,199,"{'winter': 0.66, 'spring': 0.62, 'summer': 0.48, 'fall': 1.0}","{'day': 1.0, 'night': 0.62}","{'female': 3, 'more female': 2, 'unisex': 9, 'more male': 0, 'male': 1}","{'way overpriced': 2, 'overpriced': 2, 'ok': 9, 'good value': 2, 'great value': 0}","{'topnotes': ['Bulgarian Rose', 'Violet Leaf', 'Cypriol Oil or Nagarmotha', 'Agarwood (Oud)', 'Sandalwood', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Yellow Velvet Splash,Zara,"{'vanilla': 1.0, 'sweet': 0.849999, 'fruity': 0.674999, 'powdery': 0.63, 'floral': 0.5799989999999999, 'aquatic': 0.49999899999999997, 'fresh': 0.449998}",4.17,35,"{'winter': 0.466667, 'spring': 0.7333329999999999, 'summer': 1.0, 'fall': 0.7333329999999999}","{'day': 0.933333, 'night': 0.333333}","{'female': 11, 'more female': 4, 'unisex': 0, 'more male': 0, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 8, 'great value': 7}","{'topnotes': ['Pear', 'Vanilla', 'Orchid'], 'midnotes': [], 'bottomnotes': []}"
Zara Man Blue Spirit,Zara,"{'fruity': 1.0, 'fresh': 0.737498, 'white floral': 0.737498, 'woody': 0.737498, 'green': 0.649998, 'citrus': 0.518749}",4.33,21,"{'winter': 0.2, 'spring': 0.4, 'summer': 1.0, 'fall': 0.0}","{'day': 0.9, 'night': 0.6}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 4, 'male': 7}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 6, 'great value': 6}","{'topnotes': ['Apple'], 'midnotes': ['Orange Blossom'], 'bottomnotes': ['Cedar']}"
Bois de Vincennes,Zara,"{'leather': 1.0, 'animalic': 0.65, 'ozonic': 0.5826250000000001, 'smoky': 0.510001, 'aquatic': 0.508251, 'citrus': 0.49249899999999996}",4.15,122,"{'winter': 0.8550719999999999, 'spring': 0.666667, 'summer': 0.202899, 'fall': 1.0}","{'day': 0.7826090000000001, 'night': 0.5942029999999999}","{'female': 1, 'more female': 2, 'unisex': 38, 'more male': 33, 'male': 19}","{'way overpriced': 2, 'overpriced': 3, 'ok': 12, 'good value': 35, 'great value': 36}","{'topnotes': ['Leather', 'Violet Leaves', 'Mandarin Orange'], 'midnotes': [], 'bottomnotes': []}"
Energetically New York Elixir,Zara,"{'warm spicy': 1.0, 'leather': 0.825, 'woody': 0.7999970000000001, 'powdery': 0.774997, 'musky': 0.674999, 'white floral': 0.674999, 'aromatic': 0.599997}",4.27,11,"{'winter': 0.5, 'spring': 0.833333, 'summer': 0.5, 'fall': 1.0}","{'day': 1.0, 'night': 0.333333}","{'female': 0, 'more female': 1, 'unisex': 2, 'more male': 4, 'male': 2}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 2, 'great value': 5}","{'topnotes': ['Cardamom'], 'midnotes': ['Jasmine'], 'bottomnotes': ['Suede', 'Sandalwood']}"
Extreme 6.0,Zara,"{'iris': 1.0, 'leather': 0.946153, 'amber': 0.8923059999999999, 'powdery': 0.8896169999999999, 'animalic': 0.741536, 'woody': 0.736154, 'fruity': 0.703844, 'violet': 0.650003, 'earthy': 0.580001, 'citrus': 0.569229}",4.19,78,"{'winter': 1.0, 'spring': 0.7, 'summer': 0.3, 'fall': 1.0}","{'day': 0.75, 'night': 1.0}","{'female': 0, 'more female': 1, 'unisex': 13, 'more male': 17, 'male': 24}","{'way overpriced': 0, 'overpriced': 1, 'ok': 10, 'good value': 17, 'great value': 23}","{'topnotes': ['Pear', 'Bergamot'], 'midnotes': ['Iris', 'Leather'], 'bottomnotes': ['Cedar', 'Amber']}"
O pour Homme,Lancôme,"{'woody': 1.0, 'citrus': 0.8384619999999999, 'green': 0.663176, 'aromatic': 0.620785, 'fresh spicy': 0.597873, 'floral': 0.503355}",4.21,77,"{'winter': 0.12820499999999999, 'spring': 0.897436, 'summer': 1.0, 'fall': 0.153846}","{'day': 0.948718, 'night': 0.10256399999999999}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 10, 'male': 2}","{'way overpriced': 0, 'overpriced': 4, 'ok': 4, 'good value': 3, 'great value': 2}","{'topnotes': ['Floral Notes', 'Mandarin Orange', 'Mint', 'Brazilian Rosewood', 'Bamboo', 'Wheat', 'Bergamot', 'Sandalwood', 'Amber'], 'midnotes': [], 'bottomnotes': []}"
Night Skyline,Zara,"{'warm spicy': 1.0, 'herbal': 0.896296, 'leather': 0.6629640000000001, 'aromatic': 0.611111, 'musky': 0.559261, 'fresh': 0.533332, 'fresh spicy': 0.5074069999999999, 'bitter': 0.455557, 'citrus': 0.455557, 'powdery': 0.455557}",3.65,60,"{'winter': 0.4, 'spring': 0.933333, 'summer': 1.0, 'fall': 0.7}","{'day': 0.9, 'night': 0.8}","{'female': 0, 'more female': 1, 'unisex': 6, 'more male': 18, 'male': 17}","{'way overpriced': 1, 'overpriced': 2, 'ok': 7, 'good value': 8, 'great value': 21}","{'topnotes': ['Ginger'], 'midnotes': ['Artemisia'], 'bottomnotes': ['Suede']}"
Vibrant Leather Bogoss Wave,Zara,"{'woody': 1.0, 'fruity': 0.95625, 'marine': 0.7375, 'tropical': 0.6645829999999999, 'sweet': 0.620833, 'fresh': 0.51875, 'salty': 0.475}",2.92,12,"{'winter': 0.333333, 'spring': 0.666667, 'summer': 1.0, 'fall': 0.333333}","{'day': 1.0, 'night': 0.333333}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 0, 'male': 3}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 1, 'great value': 3}","{'topnotes': ['Pineapple'], 'midnotes': ['Kiwi'], 'bottomnotes': ['Driftwood']}"
Blue Spirit,Zara,"{'fresh spicy': 1.0, 'warm spicy': 0.48117600000000005}",3.73,56,"{'winter': 0.257143, 'spring': 0.8285710000000001, 'summer': 1.0, 'fall': 0.628571}","{'day': 0.8285710000000001, 'night': 0.6}","{'female': 1, 'more female': 1, 'unisex': 10, 'more male': 10, 'male': 8}","{'way overpriced': 0, 'overpriced': 2, 'ok': 4, 'good value': 7, 'great value': 17}","{'topnotes': ['Pepper'], 'midnotes': ['Nutmeg'], 'bottomnotes': ['Leather']}"
Silver Absolute,Zara,"{'aromatic': 1.0, 'amber': 0.9176470000000001, 'herbal': 0.814705, 'musky': 0.670586, 'warm spicy': 0.660292, 'soft spicy': 0.619115, 'woody': 0.6088210000000001, 'fresh spicy': 0.505884, 'patchouli': 0.505884, 'balsamic': 0.485295}",3.73,15,"{'winter': 0.111111, 'spring': 0.888889, 'summer': 0.444444, 'fall': 1.0}","{'day': 0.888889, 'night': 0.333333}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 1, 'male': 10}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 4, 'great value': 4}","{'topnotes': ['Lemon', 'Green Notes', 'Mandarin'], 'midnotes': ['Sage', 'Cardamom', 'Geranium'], 'bottomnotes': ['Labdanum', 'Leather', 'Patchouli']}"
Vibrant Leather Encens,Zara,"{'amber': 1.0, 'fresh spicy': 0.696666, 'aromatic': 0.591666, 'balsamic': 0.535666, 'warm spicy': 0.51, 'woody': 0.44}",3.93,57,"{'winter': 0.777778, 'spring': 0.888889, 'summer': 0.722222, 'fall': 1.0}","{'day': 0.972222, 'night': 0.888889}","{'female': 0, 'more female': 0, 'unisex': 5, 'more male': 21, 'male': 16}","{'way overpriced': 2, 'overpriced': 2, 'ok': 8, 'good value': 13, 'great value': 16}","{'topnotes': ['Peruvian Pepper'], 'midnotes': ['Olibanum'], 'bottomnotes': ['Elemi resin']}"
Vibrant Leather Bogoss Wild,Zara,"{'fruity': 1.0, 'vanilla': 0.751615, 'sweet': 0.691397, 'fresh': 0.638709, 'tropical': 0.488173, 'green': 0.480644}",4.08,13,"{'winter': 0.0, 'spring': 0.666667, 'summer': 1.0, 'fall': 0.0}","{'day': 1.0, 'night': 0.0}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 3, 'male': 1}","{'way overpriced': 0, 'overpriced': 1, 'ok': 1, 'good value': 0, 'great value': 2}","{'topnotes': ['Pineapple'], 'midnotes': ['Green Apple'], 'bottomnotes': ['Vanilla']}"
Sagamore,Lancôme,"{'citrus': 1.0, 'woody': 0.776418, 'aromatic': 0.765969, 'earthy': 0.640596, 'patchouli': 0.602985, 'fresh spicy': 0.49328299999999997, 'warm spicy': 0.451494}",4.05,99,"{'winter': 0.238095, 'spring': 0.761905, 'summer': 0.714286, 'fall': 0.619048}","{'day': 1.0, 'night': 0.19047599999999998}","{'female': 0, 'more female': 1, 'unisex': 1, 'more male': 0, 'male': 5}","{'way overpriced': 0, 'overpriced': 2, 'ok': 0, 'good value': 1, 'great value': 0}","{'topnotes': [], 'midnotes': [], 'bottomnotes': []}"
Y Collection,Zara,"{'warm spicy': 1.0, 'woody': 0.744759, 'aromatic': 0.729521, 'lavender': 0.7285689999999999, 'musky': 0.690476, 'patchouli': 0.690476, 'earthy': 0.616189, 'rose': 0.576192, 'citrus': 0.551904, 'fresh spicy': 0.547619}",4.56,147,"{'winter': 0.928571, 'spring': 0.528571, 'summer': 0.242857, 'fall': 1.0}","{'day': 0.714286, 'night': 0.985714}","{'female': 1, 'more female': 0, 'unisex': 2, 'more male': 5, 'male': 3}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 2, 'great value': 7}","{'topnotes': ['Lavender', 'Bergamot'], 'midnotes': ['Rose', 'Cloves'], 'bottomnotes': ['Musk', 'Vetiver', 'Patchouli']}"
Tone Indeterminee,Zara,"{'cinnamon': 1.0, 'tobacco': 0.90375, 'warm spicy': 0.86, 'citrus': 0.7418729999999999, 'sweet': 0.664875, 'fresh spicy': 0.445249}",4.36,146,"{'winter': 0.925373, 'spring': 0.253731, 'summer': 0.0746269, 'fall': 1.0}","{'day': 0.7014929999999999, 'night': 0.895522}","{'female': 0, 'more female': 0, 'unisex': 13, 'more male': 1, 'male': 9}","{'way overpriced': 0, 'overpriced': 1, 'ok': 3, 'good value': 6, 'great value': 12}","{'topnotes': ['Pomelo', 'Cinnamon'], 'midnotes': ['Neroli'], 'bottomnotes': ['Tobacco']}"
Rich Leather 2019,Zara,"{'sweet': 1.0, 'fruity': 0.970213, 'leather': 0.791489, 'tropical': 0.672342, 'mossy': 0.612765, 'soft spicy': 0.591914, 'animalic': 0.545742, 'fresh': 0.523404, 'earthy': 0.518934, 'smoky': 0.447446}",4.07,145,"{'winter': 0.206897, 'spring': 1.0, 'summer': 0.954023, 'fall': 0.517241}","{'day': 0.988506, 'night': 0.494253}","{'female': 0, 'more female': 0, 'unisex': 5, 'more male': 19, 'male': 22}","{'way overpriced': 1, 'overpriced': 1, 'ok': 5, 'good value': 12, 'great value': 30}","{'topnotes': ['Pink Pepper'], 'midnotes': ['Pineapple'], 'bottomnotes': ['Leather', 'Moss']}"
Morning Sunray In Sevilla,Zara,"{'citrus': 1.0, 'aromatic': 0.99386, 'white floral': 0.665351, 'amber': 0.5763159999999999, 'fresh spicy': 0.570175, 'smoky': 0.545614, 'woody': 0.499561, 'balsamic': 0.45350900000000005, 'fresh': 0.444298}",3.72,57,"{'winter': 0.060606099999999996, 'spring': 0.7878789999999999, 'summer': 1.0, 'fall': 0.36363599999999996}","{'day': 0.8181820000000001, 'night': 0.242424}","{'female': 1, 'more female': 0, 'unisex': 21, 'more male': 13, 'male': 5}","{'way overpriced': 1, 'overpriced': 1, 'ok': 5, 'good value': 13, 'great value': 18}","{'topnotes': ['Lemon', 'Citrus Blossom'], 'midnotes': ['Tarragon', 'Jasmine', 'Rosemary'], 'bottomnotes': ['Incense']}"
Vibrant Leather Metal,Zara,"{'warm spicy': 1.0, 'woody': 0.9}",3.99,84,"{'winter': 0.682927, 'spring': 0.756098, 'summer': 0.463415, 'fall': 1.0}","{'day': 0.780488, 'night': 0.682927}","{'female': 0, 'more female': 1, 'unisex': 19, 'more male': 24, 'male': 11}","{'way overpriced': 0, 'overpriced': 3, 'ok': 11, 'good value': 24, 'great value': 15}","{'topnotes': ['Precious Woods', 'Spices'], 'midnotes': [], 'bottomnotes': []}"
Balafre,Lancôme,"{'aromatic': 1.0, 'woody': 0.81595, 'green': 0.7466119999999999, 'fresh spicy': 0.541149, 'citrus': 0.498836, 'mossy': 0.483541, 'earthy': 0.477424, 'conifer': 0.47436300000000003, 'herbal': 0.469263}",3.88,72,"{'winter': 0.294118, 'spring': 0.941176, 'summer': 0.647059, 'fall': 0.5882350000000001}","{'day': 1.0, 'night': 0.352941}","{'female': 0, 'more female': 1, 'unisex': 1, 'more male': 5, 'male': 8}","{'way overpriced': 5, 'overpriced': 3, 'ok': 4, 'good value': 2, 'great value': 0}","{'topnotes': ['Green Notes', 'Cypress', 'Lavender', 'Chamomile', 'Neroli', 'Lime'], 'midnotes': ['Clary Sage', 'Cedar', 'Geranium', 'Carnation', 'Pine needles'], 'bottomnotes': ['Vetiver', 'Leather', 'Musk', 'Oakmoss', 'Amber']}"
Aromatic Future,Zara,"{'fresh spicy': 1.0, 'aromatic': 0.9970950000000001, 'amber': 0.9874120000000001, 'lavender': 0.9874120000000001, 'animalic': 0.712448, 'woody': 0.6727540000000001, 'earthy': 0.619502, 'balsamic': 0.506224, 'warm spicy': 0.49750999999999995}",4.04,181,"{'winter': 0.29113900000000004, 'spring': 0.9240510000000001, 'summer': 0.860759, 'fall': 0.6835439999999999}","{'day': 1.0, 'night': 0.43038}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 1, 'male': 6}","{'way overpriced': 0, 'overpriced': 0, 'ok': 0, 'good value': 2, 'great value': 3}","{'topnotes': ['Black Pepper'], 'midnotes': ['Lavender'], 'bottomnotes': ['Ambergris', 'Vetiver']}"
Nightfall In Madrid,Zara,"{'warm spicy': 1.0, 'aromatic': 0.7217959999999999, 'vanilla': 0.645513, 'woody': 0.56923, 'amber': 0.5467960000000001, 'fresh spicy': 0.524358, 'sweet': 0.49743499999999996, 'powdery': 0.45705100000000004}",3.59,41,"{'winter': 0.666667, 'spring': 1.0, 'summer': 0.666667, 'fall': 0.9444440000000001}","{'day': 0.833333, 'night': 0.9444440000000001}","{'female': 1, 'more female': 0, 'unisex': 15, 'more male': 11, 'male': 5}","{'way overpriced': 1, 'overpriced': 0, 'ok': 5, 'good value': 13, 'great value': 10}","{'topnotes': ['Cardamom'], 'midnotes': ['Tonka Bean', 'Nutmeg'], 'bottomnotes': ['Sandalwood']}"
